time,x,y,z
97.394,-0.00928,0.01588,0.97796
97.397,-0.00928,0.01588,0.97796
97.400,-0.01124,0.01490,0.97576
97.402,-0.01124,0.01490,0.97576
97.411,-0.01124,0.01490,0.97576
97.423,-0.01124,0.01490,0.97576
97.431,-0.01124,0.01490,0.97576
97.441,-0.01124,0.01490,0.97576
97.450,-0.01124,0.01490,0.97576
97.460,-0.01124,0.01539,0.96794
97.480,-0.01124,0.01539,0.96794
97.483,-0.01124,0.01539,0.96794
97.500,-0.01124,0.01539,0.96794
97.502,-0.01124,0.01539,0.96794
97.511,-0.01124,0.01539,0.96794
97.524,-0.01148,0.01002,0.97967
97.531,-0.01148,0.01002,0.97967
97.541,-0.01148,0.01002,0.97967
97.551,-0.01148,0.01002,0.97967
97.561,-0.01148,0.01002,0.97967
97.593,-0.01148,0.01002,0.97967
97.596,-0.01148,0.01002,0.97967
97.605,-0.01099,0.01099,0.97503
97.607,-0.01099,0.01099,0.97503
97.614,-0.01099,0.01099,0.97503
97.624,-0.01099,0.01099,0.97503
97.630,-0.01099,0.01099,0.97503
97.641,-0.01099,0.01099,0.97503
97.651,-0.01173,0.01368,0.97356
97.661,-0.01173,0.01368,0.97356
97.691,-0.01173,0.01368,0.97356
97.696,-0.01173,0.01368,0.97356
97.699,-0.01173,0.01368,0.97356
97.701,-0.01173,0.01368,0.97356
97.711,-0.01173,0.01368,0.97356
97.723,-0.01173,0.01368,0.97625
97.730,-0.01173,0.01368,0.97625
97.741,-0.01173,0.01368,0.97625
97.751,-0.01173,0.01368,0.97625
97.760,-0.01173,0.01368,0.97625
97.807,-0.01173,0.01368,0.97625
97.808,-0.01222,0.01099,0.97747
97.809,-0.01222,0.01099,0.97747
97.810,-0.01222,0.01099,0.97747
97.811,-0.01222,0.01099,0.97747
97.824,-0.01222,0.01099,0.97747
97.830,-0.01222,0.01099,0.97747
97.839,-0.01222,0.01099,0.97747
97.850,-0.01222,0.01295,0.98065
97.861,-0.01222,0.01295,0.98065
97.889,-0.01222,0.01295,0.98065
97.891,-0.01222,0.01295,0.98065
97.893,-0.01222,0.01295,0.98065
97.900,-0.01222,0.01295,0.98065
97.911,-0.01222,0.01295,0.98065
97.921,-0.01197,0.01539,0.97625
97.931,-0.01197,0.01539,0.97625
97.942,-0.01197,0.01539,0.97625
97.951,-0.01197,0.01539,0.97625
97.960,-0.01197,0.01539,0.97625
97.994,-0.01197,0.01539,0.97625
97.997,-0.01148,0.01222,0.97283
98.000,-0.01148,0.01222,0.97283
98.014,-0.01148,0.01222,0.97283
98.015,-0.01148,0.01222,0.97283
98.019,-0.01148,0.01222,0.97283
98.030,-0.01148,0.01222,0.97283
98.040,-0.01148,0.01222,0.97283
98.052,-0.01002,0.00953,0.97063
98.060,-0.01002,0.00953,0.97063
98.069,-0.01002,0.00953,0.97063
98.081,-0.01002,0.00953,0.97063
98.094,-0.01002,0.00953,0.97063
98.108,-0.01002,0.00953,0.97063
98.110,-0.01075,0.01515,0.97625
98.120,-0.01075,0.01515,0.97625
98.130,-0.01075,0.01515,0.97625
98.140,-0.01075,0.01515,0.97625
98.150,-0.01075,0.01515,0.97625
98.160,-0.01075,0.01515,0.97625
98.191,-0.01075,0.01515,0.97625
98.195,-0.01295,0.01099,0.96770
98.196,-0.01295,0.01099,0.96770
98.200,-0.01295,0.01099,0.96770
98.219,-0.01295,0.01099,0.96770
98.221,-0.01295,0.01099,0.96770
98.231,-0.01295,0.01099,0.96770
98.244,-0.01026,0.01564,0.97894
98.260,-0.01026,0.01564,0.97894
98.267,-0.01026,0.01564,0.97894
98.271,-0.01026,0.01564,0.97894
98.283,-0.01026,0.01564,0.97894
98.292,-0.01026,0.01564,0.97894
98.318,-0.01026,0.01564,0.97894
98.323,-0.01295,0.01393,0.97600
98.328,-0.01295,0.01393,0.97600
98.338,-0.01295,0.01393,0.97600
98.343,-0.01295,0.01393,0.97600
98.357,-0.01295,0.01393,0.97600
98.363,-0.01295,0.01393,0.97600
98.377,-0.01026,0.01197,0.97258
98.382,-0.01026,0.01197,0.97258
98.431,-0.01026,0.01197,0.97258
98.437,-0.01026,0.01197,0.97258
98.441,-0.01026,0.01197,0.97258
98.447,-0.01026,0.01197,0.97258
98.450,-0.01026,0.01197,0.97258
98.451,-0.00904,0.01075,0.97478
98.452,-0.00904,0.01075,0.97478
98.460,-0.00904,0.01075,0.97478
98.479,-0.00904,0.01075,0.97478
98.480,-0.00904,0.01075,0.97478
98.489,-0.00904,0.01075,0.97478
98.500,-0.01368,0.01002,0.97332
98.510,-0.01368,0.01002,0.97332
98.520,-0.01368,0.01002,0.97332
98.530,-0.01368,0.01002,0.97332
98.540,-0.01368,0.01002,0.97332
98.551,-0.01368,0.01002,0.97332
98.560,-0.01368,0.01002,0.97332
98.597,-0.00782,0.01148,0.97552
98.600,-0.00782,0.01148,0.97552
98.603,-0.00782,0.01148,0.97552
98.607,-0.00782,0.01148,0.97552
98.610,-0.00782,0.01148,0.97552
98.620,-0.00782,0.01148,0.97552
98.630,-0.00782,0.01148,0.97552
98.640,-0.01368,0.01197,0.97942
98.651,-0.01368,0.01197,0.97942
98.660,-0.01368,0.01197,0.97942
98.684,-0.01368,0.01197,0.97942
98.686,-0.01368,0.01197,0.97942
98.691,-0.01368,0.01197,0.97942
98.701,-0.01124,0.00977,0.97380
98.710,-0.01124,0.00977,0.97380
98.723,-0.01124,0.00977,0.97380
98.731,-0.01124,0.00977,0.97380
98.744,-0.01124,0.00977,0.97380
98.751,-0.01124,0.00977,0.97380
98.761,-0.01124,0.00977,0.97380
98.773,-0.01222,0.01539,0.97771
98.780,-0.01222,0.01539,0.97771
98.808,-0.01222,0.01539,0.97771
98.811,-0.01222,0.01539,0.97771
98.814,-0.01222,0.01539,0.97771
98.826,-0.01222,0.01539,0.97771
98.830,-0.01173,0.01173,0.96770
98.844,-0.01173,0.01173,0.96770
98.851,-0.01173,0.01173,0.96770
98.861,-0.01173,0.01173,0.96770
98.872,-0.01173,0.01173,0.96770
98.880,-0.01173,0.01173,0.96770
98.908,-0.01173,0.01173,0.96770
98.911,-0.00635,0.01099,0.97747
98.914,-0.00635,0.01099,0.97747
98.924,-0.00635,0.01099,0.97747
98.930,-0.00635,0.01099,0.97747
98.941,-0.00635,0.01099,0.97747
98.951,-0.00635,0.01099,0.97747
98.962,-0.01246,0.01246,0.97967
98.974,-0.01246,0.01246,0.97967
98.981,-0.01246,0.01246,0.97967
98.994,-0.01246,0.01246,0.97967
99.008,-0.01246,0.01246,0.97967
99.010,-0.01246,0.01246,0.97967
99.037,-0.01246,0.01246,0.97967
99.048,-0.01124,0.01124,0.97796
99.055,-0.01124,0.01124,0.97796
99.056,-0.01124,0.01124,0.97796
99.060,-0.01124,0.01124,0.97796
99.070,-0.01124,0.01124,0.97796
99.081,-0.01124,0.01124,0.97796
99.090,-0.01002,0.01099,0.97356
99.101,-0.01002,0.01099,0.97356
99.123,-0.01002,0.01099,0.97356
99.133,-0.01002,0.01099,0.97356
99.136,-0.01002,0.01099,0.97356
99.144,-0.01002,0.01099,0.97356
99.150,-0.01002,0.01099,0.97356
99.161,-0.01368,0.01099,0.97429
99.171,-0.01368,0.01099,0.97429
99.181,-0.01368,0.01099,0.97429
99.190,-0.01368,0.01099,0.97429
99.203,-0.01368,0.01099,0.97429
99.224,-0.01368,0.01099,0.97429
99.227,-0.00977,0.01393,0.97674
99.230,-0.00977,0.01393,0.97674
99.245,-0.00977,0.01393,0.97674
99.251,-0.00977,0.01393,0.97674
99.261,-0.00977,0.01393,0.97674
99.273,-0.00977,0.01393,0.97674
99.280,-0.00977,0.01393,0.97674
99.291,-0.01490,0.01393,0.97478
99.303,-0.01490,0.01393,0.97478
99.326,-0.01490,0.01393,0.97478
99.329,-0.01490,0.01393,0.97478
99.331,-0.01490,0.01393,0.97478
99.350,-0.01490,0.01393,0.97478
99.353,-0.00757,0.01026,0.97405
99.365,-0.00757,0.01026,0.97405
99.370,-0.00757,0.01026,0.97405
99.379,-0.00757,0.01026,0.97405
99.394,-0.00757,0.01026,0.97405
99.399,-0.00757,0.01026,0.97405
99.410,-0.00757,0.01026,0.97405
99.420,-0.00708,0.01270,0.98089
99.430,-0.00708,0.01270,0.98089
99.440,-0.00708,0.01270,0.98089
99.451,-0.00708,0.01270,0.98089
99.460,-0.00708,0.01270,0.98089
99.470,-0.00708,0.01270,0.98089
99.480,-0.01222,0.01319,0.98162
99.490,-0.01222,0.01319,0.98162
99.519,-0.01222,0.01319,0.98162
99.522,-0.01222,0.01319,0.98162
99.528,-0.01222,0.01319,0.98162
99.532,-0.01222,0.01319,0.98162
99.540,-0.01222,0.01319,0.98162
99.550,-0.01173,0.01344,0.97429
99.561,-0.01173,0.01344,0.97429
99.573,-0.01173,0.01344,0.97429
99.581,-0.01173,0.01344,0.97429
99.590,-0.01173,0.01344,0.97429
99.601,-0.01173,0.01344,0.97429
99.644,-0.01173,0.01344,0.97429
99.646,-0.01246,0.01441,0.97136
99.648,-0.01246,0.01441,0.97136
99.651,-0.01246,0.01441,0.97136
99.653,-0.01246,0.01441,0.97136
99.661,-0.01246,0.01441,0.97136
99.674,-0.01246,0.01441,0.97136
99.681,-0.00953,0.00855,0.97698
99.691,-0.00953,0.00855,0.97698
99.701,-0.00953,0.00855,0.97698
99.724,-0.00953,0.00855,0.97698
99.733,-0.00953,0.00855,0.97698
99.736,-0.00953,0.00855,0.97698
99.745,-0.00953,0.00855,0.97698
99.751,-0.00953,0.01173,0.97918
99.761,-0.00953,0.01173,0.97918
99.774,-0.00953,0.01173,0.97918
99.781,-0.00953,0.01173,0.97918
99.790,-0.00953,0.01173,0.97918
99.819,-0.00953,0.01173,0.97918
99.820,-0.01222,0.01344,0.97356
99.822,-0.01222,0.01344,0.97356
99.830,-0.01222,0.01344,0.97356
99.840,-0.01222,0.01344,0.97356
99.851,-0.01222,0.01344,0.97356
99.860,-0.01222,0.01344,0.97356
99.870,-0.01222,0.01344,0.97356
99.879,-0.01026,0.00928,0.97063
99.890,-0.01026,0.00928,0.97063
99.900,-0.01026,0.00928,0.97063
99.914,-0.01026,0.00928,0.97063
99.928,-0.01026,0.00928,0.97063
99.930,-0.01026,0.00928,0.97063
99.940,-0.01051,0.01539,0.97087
99.952,-0.01051,0.01539,0.97087
99.960,-0.01051,0.01539,0.97087
99.973,-0.01051,0.01539,0.97087
99.980,-0.01051,0.01539,0.97087
99.990,-0.01051,0.01539,0.97087
100.003,-0.01051,0.01539,0.97087
100.033,-0.00831,0.01270,0.97429
100.036,-0.00831,0.01270,0.97429
100.043,-0.00831,0.01270,0.97429
100.048,-0.00831,0.01270,0.97429
100.050,-0.00831,0.01270,0.97429
100.060,-0.00831,0.01270,0.97429
100.069,-0.01319,0.01124,0.97747
100.081,-0.01319,0.01124,0.97747
100.090,-0.01319,0.01124,0.97747
100.100,-0.01319,0.01124,0.97747
100.113,-0.01319,0.01124,0.97747
100.121,-0.01319,0.01124,0.97747
100.130,-0.01319,0.01124,0.97747
100.140,-0.01319,0.01515,0.97307
100.150,-0.01319,0.01515,0.97307
100.161,-0.01319,0.01515,0.97307
100.174,-0.01319,0.01515,0.97307
100.180,-0.01319,0.01515,0.97307
100.191,-0.01319,0.01515,0.97307
100.202,-0.00782,0.01466,0.97967
100.225,-0.00782,0.01466,0.97967
100.227,-0.00782,0.01466,0.97967
100.230,-0.00782,0.01466,0.97967
100.247,-0.00782,0.01466,0.97967
100.251,-0.00782,0.01466,0.97967
100.260,-0.00782,0.01466,0.97967
100.270,-0.00904,0.01197,0.98065
100.279,-0.00904,0.01197,0.98065
100.290,-0.00904,0.01197,0.98065
100.301,-0.00904,0.01197,0.98065
100.325,-0.00904,0.01197,0.98065
100.328,-0.00904,0.01197,0.98065
100.339,-0.01319,0.00928,0.97332
100.341,-0.01319,0.00928,0.97332
100.354,-0.01319,0.00928,0.97332
100.360,-0.01319,0.00928,0.97332
100.374,-0.01319,0.00928,0.97332
100.381,-0.01319,0.00928,0.97332
100.391,-0.01319,0.00928,0.97332
100.401,-0.01197,0.01588,0.97723
100.426,-0.01197,0.01588,0.97723
100.431,-0.01197,0.01588,0.97723
100.443,-0.01197,0.01588,0.97723
100.447,-0.01197,0.01588,0.97723
100.454,-0.01197,0.01588,0.97723
100.460,-0.01197,0.01588,0.97723
100.472,-0.01295,0.01222,0.97209
100.480,-0.01295,0.01222,0.97209
100.490,-0.01295,0.01222,0.97209
100.501,-0.01295,0.01222,0.97209
100.529,-0.01295,0.01222,0.97209
100.533,-0.01295,0.01222,0.97209
100.535,-0.01197,0.01099,0.97552
100.550,-0.01197,0.01099,0.97552
100.552,-0.01197,0.01099,0.97552
100.561,-0.01197,0.01099,0.97552
100.575,-0.01197,0.01099,0.97552
100.582,-0.01197,0.01099,0.97552
100.591,-0.01197,0.01099,0.97552
100.604,-0.01148,0.02028,0.97380
100.649,-0.01148,0.02028,0.97380
100.650,-0.01148,0.02028,0.97380
100.651,-0.01148,0.02028,0.97380
100.652,-0.01148,0.02028,0.97380
100.653,-0.01148,0.02028,0.97380
100.663,-0.01173,0.01393,0.98089
100.673,-0.01173,0.01393,0.98089
100.679,-0.01173,0.01393,0.98089
100.690,-0.01173,0.01393,0.98089
100.700,-0.01173,0.01393,0.98089
100.718,-0.01173,0.01393,0.98089
100.720,-0.01173,0.01393,0.98089
100.731,-0.01124,0.01588,0.97014
100.741,-0.01124,0.01588,0.97014
100.750,-0.01124,0.01588,0.97014
100.761,-0.01124,0.01588,0.97014
100.770,-0.01124,0.01588,0.97014
100.780,-0.01124,0.01588,0.97014
100.790,-0.01246,0.01344,0.97405
100.801,-0.01246,0.01344,0.97405
100.826,-0.01246,0.01344,0.97405
100.829,-0.01246,0.01344,0.97405
100.831,-0.01246,0.01344,0.97405
100.847,-0.01246,0.01344,0.97405
100.850,-0.01246,0.01344,0.97405
100.859,-0.01002,0.01686,0.97869
100.872,-0.01002,0.01686,0.97869
100.880,-0.01002,0.01686,0.97869
100.890,-0.01002,0.01686,0.97869
100.901,-0.01002,0.01686,0.97869
100.930,-0.01002,0.01686,0.97869
100.931,-0.01197,0.01393,0.97600
100.933,-0.01197,0.01393,0.97600
100.940,-0.01197,0.01393,0.97600
100.950,-0.01197,0.01393,0.97600
100.961,-0.01197,0.01393,0.97600
100.972,-0.01197,0.01393,0.97600
100.982,-0.01197,0.01393,0.97600
100.994,-0.01417,0.01197,0.98138
101.024,-0.01417,0.01197,0.98138
101.026,-0.01417,0.01197,0.98138
101.028,-0.01417,0.01197,0.98138
101.032,-0.01417,0.01197,0.98138
101.045,-0.01417,0.01197,0.98138
101.052,-0.01148,0.01466,0.98113
101.060,-0.01148,0.01466,0.98113
101.096,-0.01148,0.01466,0.98113
101.099,-0.01148,0.01466,0.98113
101.101,-0.01148,0.01466,0.98113
101.109,-0.01148,0.01466,0.98113
101.111,-0.01148,0.01466,0.98113
101.120,-0.01417,0.01148,0.97209
101.131,-0.01417,0.01148,0.97209
101.159,-0.01417,0.01148,0.97209
101.162,-0.01417,0.01148,0.97209
101.170,-0.01417,0.01148,0.97209
101.173,-0.01417,0.01148,0.97209
101.181,-0.01270,0.01051,0.97063
101.191,-0.01270,0.01051,0.97063
101.234,-0.01270,0.01051,0.97063
101.236,-0.01270,0.01051,0.97063
101.239,-0.01270,0.01051,0.97063
101.243,-0.01270,0.01051,0.97063
101.246,-0.01270,0.01051,0.97063
101.250,-0.01197,0.01124,0.97234
101.261,-0.01197,0.01124,0.97234
101.272,-0.01197,0.01124,0.97234
101.280,-0.01197,0.01124,0.97234
101.290,-0.01197,0.01124,0.97234
101.302,-0.01197,0.01124,0.97234
101.333,-0.01197,0.01124,0.97234
101.335,-0.00806,0.01417,0.97527
101.336,-0.00806,0.01417,0.97527
101.340,-0.00806,0.01417,0.97527
101.350,-0.00806,0.01417,0.97527
101.361,-0.00806,0.01417,0.97527
101.371,-0.00806,0.01417,0.97527
101.380,-0.01539,0.01441,0.98236
101.390,-0.01539,0.01441,0.98236
101.401,-0.01539,0.01441,0.98236
101.427,-0.01539,0.01441,0.98236
101.429,-0.01539,0.01441,0.98236
101.431,-0.01539,0.01441,0.98236
101.440,-0.01539,0.01441,0.98236
101.450,-0.01099,0.00928,0.97552
101.463,-0.01099,0.00928,0.97552
101.475,-0.01099,0.00928,0.97552
101.481,-0.01099,0.00928,0.97552
101.492,-0.01099,0.00928,0.97552
101.500,-0.01099,0.00928,0.97552
101.522,-0.00733,0.01637,0.98480
101.529,-0.00733,0.01637,0.98480
101.535,-0.00733,0.01637,0.98480
101.542,-0.00733,0.01637,0.98480
101.554,-0.00733,0.01637,0.98480
101.564,-0.00733,0.01637,0.98480
101.575,-0.00733,0.01637,0.98480
101.581,-0.01515,0.01246,0.97429
101.591,-0.01515,0.01246,0.97429
101.601,-0.01515,0.01246,0.97429
101.611,-0.01515,0.01246,0.97429
101.639,-0.01515,0.01246,0.97429
101.652,-0.01515,0.01246,0.97429
101.656,-0.01026,0.01002,0.98333
101.659,-0.01026,0.01002,0.98333
101.661,-0.01026,0.01002,0.98333
101.671,-0.01026,0.01002,0.98333
101.681,-0.01026,0.01002,0.98333
101.690,-0.01026,0.01002,0.98333
101.701,-0.01026,0.01002,0.98333
101.731,-0.01099,0.01368,0.97991
101.745,-0.01099,0.01368,0.97991
101.747,-0.01099,0.01368,0.97991
101.749,-0.01099,0.01368,0.97991
101.751,-0.01099,0.01368,0.97991
101.761,-0.01099,0.01368,0.97991
101.774,-0.01270,0.01197,0.97063
101.780,-0.01270,0.01197,0.97063
101.790,-0.01270,0.01197,0.97063
101.801,-0.01270,0.01197,0.97063
101.815,-0.01270,0.01197,0.97063
101.841,-0.01270,0.01197,0.97063
101.844,-0.01270,0.01197,0.97063
101.847,-0.01173,0.01295,0.97503
101.850,-0.01173,0.01295,0.97503
101.860,-0.01173,0.01295,0.97503
101.870,-0.01173,0.01295,0.97503
101.880,-0.01173,0.01295,0.97503
101.891,-0.01173,0.01295,0.97503
101.904,-0.01466,0.01148,0.97283
101.911,-0.01466,0.01148,0.97283
101.938,-0.01466,0.01148,0.97283
101.940,-0.01466,0.01148,0.97283
101.946,-0.01466,0.01148,0.97283
101.951,-0.01466,0.01148,0.97283
101.966,-0.01466,0.01148,0.97283
101.972,-0.00977,0.01417,0.97380
101.981,-0.00977,0.01417,0.97380
101.991,-0.00977,0.01417,0.97380
102.023,-0.00977,0.01417,0.97380
102.029,-0.00977,0.01417,0.97380
102.031,-0.00977,0.01417,0.97380
102.033,-0.01441,0.01222,0.97918
102.040,-0.01441,0.01222,0.97918
102.051,-0.01441,0.01222,0.97918
102.082,-0.01441,0.01222,0.97918
102.087,-0.01441,0.01222,0.97918
102.095,-0.01441,0.01222,0.97918
102.097,-0.01441,0.01222,0.97918
102.101,-0.01075,0.01222,0.97380
102.111,-0.01075,0.01222,0.97380
102.141,-0.01075,0.01222,0.97380
102.149,-0.01075,0.01222,0.97380
102.152,-0.01075,0.01222,0.97380
102.154,-0.01075,0.01222,0.97380
102.164,-0.01075,0.01222,0.97380
102.174,-0.01124,0.01295,0.97967
102.179,-0.01124,0.01295,0.97967
102.189,-0.01124,0.01295,0.97967
102.200,-0.01124,0.01295,0.97967
102.210,-0.01124,0.01295,0.97967
102.231,-0.01124,0.01295,0.97967
102.233,-0.01417,0.01466,0.97747
102.239,-0.01417,0.01466,0.97747
102.249,-0.01417,0.01466,0.97747
102.261,-0.01417,0.01466,0.97747
102.270,-0.01417,0.01466,0.97747
102.280,-0.01417,0.01466,0.97747
102.293,-0.01417,0.01466,0.97747
102.301,-0.01466,0.01246,0.98138
102.311,-0.01466,0.01246,0.98138
102.341,-0.01466,0.01246,0.98138
102.344,-0.01466,0.01246,0.98138
102.347,-0.01466,0.01246,0.98138
102.351,-0.01466,0.01246,0.98138
102.366,-0.01099,0.00953,0.97136
102.370,-0.01099,0.00953,0.97136
102.381,-0.01099,0.00953,0.97136
102.391,-0.01099,0.00953,0.97136
102.401,-0.01099,0.00953,0.97136
102.414,-0.01099,0.00953,0.97136
102.444,-0.01099,0.00953,0.97136
102.447,-0.01393,0.01539,0.97136
102.450,-0.01393,0.01539,0.97136
102.454,-0.01393,0.01539,0.97136
102.461,-0.01393,0.01539,0.97136
102.473,-0.01393,0.01539,0.97136
102.480,-0.01393,0.01539,0.97136
102.491,-0.00953,0.01222,0.97942
102.501,-0.00953,0.01222,0.97942
102.510,-0.00953,0.01222,0.97942
102.545,-0.00953,0.01222,0.97942
102.547,-0.00953,0.01222,0.97942
102.550,-0.00953,0.01222,0.97942
102.552,-0.00953,0.01222,0.97942
102.564,-0.01002,0.01490,0.97625
102.572,-0.01002,0.01490,0.97625
102.580,-0.01002,0.01490,0.97625
102.590,-0.01002,0.01490,0.97625
102.600,-0.01002,0.01490,0.97625
102.610,-0.01002,0.01490,0.97625
102.639,-0.01466,0.01148,0.97845
102.643,-0.01466,0.01148,0.97845
102.645,-0.01466,0.01148,0.97845
102.650,-0.01466,0.01148,0.97845
102.660,-0.01466,0.01148,0.97845
102.674,-0.01466,0.01148,0.97845
102.681,-0.01466,0.01148,0.97845
102.692,-0.01197,0.01344,0.96941
102.702,-0.01197,0.01344,0.96941
102.715,-0.01197,0.01344,0.96941
102.730,-0.01197,0.01344,0.96941
102.733,-0.01197,0.01344,0.96941
102.769,-0.01197,0.01344,0.96941
102.771,-0.01515,0.01417,0.97332
102.772,-0.01515,0.01417,0.97332
102.773,-0.01515,0.01417,0.97332
102.779,-0.01515,0.01417,0.97332
102.789,-0.01515,0.01417,0.97332
102.800,-0.01515,0.01417,0.97332
102.810,-0.01515,0.01417,0.97332
102.826,-0.01124,0.01246,0.97723
102.829,-0.01124,0.01246,0.97723
102.841,-0.01124,0.01246,0.97723
102.851,-0.01124,0.01246,0.97723
102.861,-0.01124,0.01246,0.97723
102.875,-0.01124,0.01246,0.97723
102.880,-0.01148,0.01490,0.96892
102.891,-0.01148,0.01490,0.96892
102.902,-0.01148,0.01490,0.96892
102.911,-0.01148,0.01490,0.96892
102.944,-0.01148,0.01490,0.96892
102.946,-0.01148,0.01490,0.96892
102.949,-0.01148,0.01490,0.96892
102.951,-0.01124,0.01588,0.97380
102.963,-0.01124,0.01588,0.97380
102.975,-0.01124,0.01588,0.97380
102.980,-0.01124,0.01588,0.97380
102.992,-0.01124,0.01588,0.97380
103.009,-0.01124,0.01588,0.97380
103.011,-0.01124,0.01588,0.97380
103.022,-0.01270,0.01124,0.98040
103.031,-0.01270,0.01124,0.98040
103.059,-0.01270,0.01124,0.98040
103.062,-0.01270,0.01124,0.98040
103.063,-0.01270,0.01124,0.98040
103.070,-0.01270,0.01124,0.98040
103.080,-0.01246,0.01197,0.97380
103.089,-0.01246,0.01197,0.97380
103.101,-0.01246,0.01197,0.97380
103.110,-0.01246,0.01197,0.97380
103.134,-0.01246,0.01197,0.97380
103.136,-0.01246,0.01197,0.97380
103.140,-0.01246,0.01197,0.97380
103.150,-0.01222,0.01417,0.97771
103.161,-0.01222,0.01417,0.97771
103.178,-0.01222,0.01417,0.97771
103.181,-0.01222,0.01417,0.97771
103.192,-0.01222,0.01417,0.97771
103.200,-0.01222,0.01417,0.97771
103.217,-0.01148,0.01148,0.97429
103.221,-0.01148,0.01148,0.97429
103.261,-0.01148,0.01148,0.97429
103.268,-0.01148,0.01148,0.97429
103.274,-0.01148,0.01148,0.97429
103.285,-0.01148,0.01148,0.97429
103.288,-0.01148,0.01148,0.97429
103.291,-0.01270,0.01417,0.97234
103.294,-0.01270,0.01417,0.97234
103.306,-0.01270,0.01417,0.97234
103.311,-0.01270,0.01417,0.97234
103.326,-0.01270,0.01417,0.97234
103.331,-0.01270,0.01417,0.97234
103.369,-0.01515,0.01368,0.98089
103.373,-0.01515,0.01368,0.98089
103.374,-0.01515,0.01368,0.98089
103.375,-0.01515,0.01368,0.98089
103.379,-0.01515,0.01368,0.98089
103.389,-0.01515,0.01368,0.98089
103.400,-0.01515,0.01368,0.98089
103.410,-0.01295,0.01417,0.97454
103.428,-0.01295,0.01417,0.97454
103.432,-0.01295,0.01417,0.97454
103.440,-0.01295,0.01417,0.97454
103.451,-0.01295,0.01417,0.97454
103.460,-0.01295,0.01417,0.97454
103.474,-0.00953,0.01222,0.97600
103.480,-0.00953,0.01222,0.97600
103.492,-0.00953,0.01222,0.97600
103.502,-0.00953,0.01222,0.97600
103.510,-0.00953,0.01222,0.97600
103.541,-0.00953,0.01222,0.97600
103.545,-0.00953,0.01222,0.97600
103.553,-0.01222,0.01197,0.97429
103.559,-0.01222,0.01197,0.97429
103.561,-0.01222,0.01197,0.97429
103.570,-0.01222,0.01197,0.97429
103.581,-0.01222,0.01197,0.97429
103.593,-0.01222,0.01197,0.97429
103.601,-0.01051,0.01319,0.97845
103.615,-0.01051,0.01319,0.97845
103.642,-0.01051,0.01319,0.97845
103.654,-0.01051,0.01319,0.97845
103.656,-0.01051,0.01319,0.97845
103.659,-0.01051,0.01319,0.97845
103.661,-0.01051,0.01319,0.97845
103.672,-0.01295,0.01173,0.97478
103.681,-0.01295,0.01173,0.97478
103.693,-0.01295,0.01173,0.97478
103.702,-0.01295,0.01173,0.97478
103.711,-0.01295,0.01173,0.97478
103.739,-0.01295,0.01173,0.97478
103.745,-0.01368,0.01124,0.97454
103.753,-0.01368,0.01124,0.97454
103.757,-0.01368,0.01124,0.97454
103.765,-0.01368,0.01124,0.97454
103.771,-0.01368,0.01124,0.97454
103.780,-0.01368,0.01124,0.97454
103.791,-0.01368,0.01124,0.97454
103.804,-0.01515,0.01222,0.97258
103.816,-0.01515,0.01222,0.97258
103.821,-0.01515,0.01222,0.97258
103.832,-0.01515,0.01222,0.97258
103.842,-0.01515,0.01222,0.97258
103.854,-0.01515,0.01222,0.97258
103.895,-0.01393,0.01173,0.97234
103.899,-0.01393,0.01173,0.97234
103.902,-0.01393,0.01173,0.97234
103.905,-0.01393,0.01173,0.97234
103.909,-0.01393,0.01173,0.97234
103.912,-0.01393,0.01173,0.97234
103.927,-0.01393,0.01173,0.97234
103.929,-0.01148,0.00904,0.97087
103.939,-0.01148,0.00904,0.97087
103.950,-0.01148,0.00904,0.97087
103.961,-0.01148,0.00904,0.97087
103.973,-0.01148,0.00904,0.97087
103.979,-0.01148,0.00904,0.97087
103.990,-0.01148,0.00904,0.97087
103.999,-0.01026,0.01295,0.97258
104.010,-0.01026,0.01295,0.97258
104.023,-0.01026,0.01295,0.97258
104.031,-0.01026,0.01295,0.97258
104.050,-0.01026,0.01295,0.97258
104.052,-0.01026,0.01295,0.97258
104.060,-0.01002,0.01197,0.97161
104.070,-0.01002,0.01197,0.97161
104.081,-0.01002,0.01197,0.97161
104.091,-0.01002,0.01197,0.97161
104.106,-0.01002,0.01197,0.97161
104.111,-0.01002,0.01197,0.97161
104.124,-0.01002,0.01197,0.97161
104.130,-0.01124,0.01173,0.97478
104.143,-0.01124,0.01173,0.97478
104.151,-0.01124,0.01173,0.97478
104.176,-0.01124,0.01173,0.97478
104.179,-0.01124,0.01173,0.97478
104.199,-0.01124,0.01173,0.97478
104.203,-0.01197,0.01222,0.97478
104.205,-0.01197,0.01222,0.97478
104.211,-0.01197,0.01222,0.97478
104.224,-0.01197,0.01222,0.97478
104.230,-0.01197,0.01222,0.97478
104.254,-0.01197,0.01222,0.97478
104.257,-0.01197,0.01222,0.97478
104.260,-0.01246,0.01075,0.97332
104.280,-0.01246,0.01075,0.97332
104.284,-0.01246,0.01075,0.97332
104.292,-0.01246,0.01075,0.97332
104.300,-0.01246,0.01075,0.97332
